ticker,caucion_a_un_dia_ultimo_trade_tasa,caucion_a_un_dia_ultimo_trade_monto,COLOCAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,COLOCAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,time
GD30D,67.22,356590.0,66863.765,33512.85224,13652.7,2897.6683199999998,2023-04-19 15:16:31.079497
GD30D,67.22,1916.97,66863.765,33512.85224,10772.5157,2802.1672500000004,2023-04-19 15:16:41.085906
GD30D,67.24,149377827.35,63067.94,623.26369,623.26369,2514.0589800000002,2023-04-19 15:16:51.131347
GD30D,67.22,3077.06,998.12076,19333.471709999998,10772.5157,1849.9188000000001,2023-04-19 15:17:01.132804
GD30D,67.22,7505.5,63010.695,34301.31432,10772.5157,104.86392,2023-04-19 15:17:11.147877
GD30D,67.24,81922.0,46299.97,5618.4876,16060.929199999999,9.630360000000001,2023-04-19 15:17:21.431971
GD30D,67.24,791518.0,46299.97,3386.405,13828.846599999999,126339.18,2023-04-19 15:17:31.522471
GD30D,67.22,64349.0,46299.97,67.70280000000001,67.70280000000001,122701.18,2023-04-19 15:17:41.578637
GD30D,67.22,130807.05,46299.97,849.86584,849.86584,121413.7025,2023-04-19 15:17:51.630402
GD30D,67.22,60500.0,7993.5552,302.79868,302.79868,7999.5383999999995,2023-04-19 15:18:01.633875
GD30D,67.22,3088.01,20571.94843,23136.5176,10426.8384,20587.35063,2023-04-19 15:18:11.662815
GD30D,67.24,4448785.65,2571.7963,237.86973,601.2,2573.7231,2023-04-19 15:18:21.872106
GD30D,67.22,1095396.78,60777.477,965.74725,965.74725,109136.25,2023-04-19 15:18:31.879065
GD30D,67.22,79912.68,60750.242999999995,792.0997500000001,792.0997500000001,97120.18199999999,2023-04-19 15:18:41.896495
GD30D,67.22,138126.01,60750.242999999995,7223.00607,601.2,80966.682,2023-04-19 15:18:51.899968
GD30D,67.22,420028.14,60750.242999999995,5345.0,601.2,77522.64899999999,2023-04-19 15:19:01.903552
GD30D,67.22,1652940.0,53395.460999999996,30297.533280000003,601.2,72253.671,2023-04-19 15:19:11.904536
GD30D,67.22,29378.42,53230.455,7560.6912,648.2271999999999,70973.673,2023-04-19 15:19:21.907474
GD30D,67.22,233235.0,48988.893,7509.3888,648.2271999999999,69256.59599999999,2023-04-19 15:19:31.909519
GD30D,67.24,67038.68,47414.127,7509.3888,648.2271999999999,6534.53573,2023-04-19 15:19:41.923652
GD30D,67.24,80000.0,47307.594,7216.5229500000005,7216.5229500000005,2949.12545,2023-04-19 15:19:51.931720
GD30D,67.24,346600.0,27227.325,2979.5444799999996,2979.5444799999996,27227.325,2023-04-19 15:20:01.962619
GD30D,67.24,400.0,63351.0475,573.55896,573.55896,5331.0,2023-04-19 15:20:12.131598
GD30D,67.24,988436.83,2475.05405,7822.299,1924.269,2476.91185,2023-04-19 15:20:22.204264
GD30D,67.24,1402489.0,2399.38225,5034.1431,5034.1431,2401.18325,2023-04-19 15:20:32.238826
GD30D,67.24,1650683.89,63213.000499999995,2294.6262,2294.6262,187732.46050000002,2023-04-19 15:20:42.442903
GD30D,67.24,9817660.82,63213.000499999995,2891.277,2891.277,178654.138,2023-04-19 15:20:52.557124
GD30D,67.24,60067.96,54833.174499999994,1800.8829999999998,1800.8829999999998,172123.0225,2023-04-19 15:21:02.598361
GD30D,67.24,278264.46,54833.174499999994,1800.8829999999998,1800.8829999999998,171454.907,2023-04-19 15:21:12.661328
GD30D,67.24,815420.02,53590.485,1177.3056,1177.3056,170610.10199999998,2023-04-19 15:21:22.816251
GD30D,67.24,118000.0,6464.5168,6026.6199,6026.6199,6584.486800000001,2023-04-19 15:21:32.816667
GD30D,67.24,184817.0,26630.0,2893.695,1.8662,19999.76666,2023-04-19 15:21:43.086599
GD30D,67.24,3121.1,53550.77649999999,21032.06196,21032.06196,5331.7332400000005,2023-04-19 15:21:53.237319
GD30D,67.22,542306.5,53550.77649999999,900.41625,900.41625,4125.00624,2023-04-19 15:22:03.240119
GD30D,67.24,180000.0,10790.9487,1494.7520000000002,2092.38588,10409.034300000001,2023-04-19 15:22:13.272018
GD30D,67.22,22042292.0,3931.4247000000005,7257.2267999999995,600.3,9347.0349,2023-04-19 15:22:23.274278
GD30D,67.21,500000.0,52016.2695,1493.296,1493.296,167863.553,2023-04-19 15:22:33.293653
GD30D,67.21,185446.84,49269.720499999996,1493.296,1493.296,159045.601,2023-04-19 15:22:43.417013
GD30D,67.22,5939275.85,49266.5225,1493.296,1493.296,146068.3835,2023-04-19 15:22:53.749534
GD30D,67.21,25310808.66,7510.236499999999,4985.85142,4985.85142,7314.892,2023-04-19 15:23:03.753763
GD30D,67.21,554211.76,26281.864000000005,13335.0,2222.8416,7839.1632500000005,2023-04-19 15:23:13.760614
GD30D,67.21,267240.85,26281.864000000005,15310.3048,15298.8192,6215.19405,2023-04-19 15:23:23.780250
