SPREAD_COLOCAR_PLAZO_CERCANO,SPREAD_COLOCAR_PLAZO_LEJANO,SPREAD_TOMAR_PLAZO_CERCANO,SPREAD_TOMAR_PLAZO_LEJANO
-0.6775749178762446,-0.6775749178762446,-0.6666249178737417,-0.6666249178737417
-0.6776749178762447,-0.6776749178762447,-0.6667249178737418,-0.6667249178737418
-0.6775749178762446,-0.6775749178762446,-0.6666249178737417,-0.6666249178737417
-0.7118719532233588,-0.8828555985085734,-0.8035382525189937,-0.7009240111047187
-0.7118719532233588,-0.8144800379678543,-0.7351072725011742,-0.7009240111047187
-0.6569997900906889,-0.7528981618784519,-0.7351072725011742,-0.6460485555434599
-0.7187298134070685,-0.6775749178762446,-0.6666249178737417,-0.7077822827723707
-0.7118706641519312,-0.6775749178762446,-0.6666249178737417,-0.7009227219559324
-0.8829325980136692,-0.7117691328063729,-0.7008211845183279,-0.8035382525189937
-0.6775749178762446,-0.670726836331646,-0.6597764254319555,-0.6666249178737417
-0.6844250558245785,-0.7186526170994164,-0.707705081832802,-0.6734754668426961
-0.6775749178762446,-0.6775749178762446,-0.6666249178737417,-0.6666249178737417
-0.6775749178762446,-0.6981160792932067,-0.6871673117973586,-0.6666249178737417
-0.6775749178762446,-0.6775749178762446,-0.6666249178737417,-0.6666249178737417
-0.6776749178762447,-0.6982237890711818,-0.6872750220379256,-0.6667249178737418
-0.7118461901921291,-0.6981237890711817,-0.6871750220379256,-0.7008982465276528
-0.6775749178762446,-0.6775749178762446,-0.6666249178737417,-0.6666249178737417
-0.814660007139823,-0.7049723844851649,-0.6940240283799747,-0.7694449038354956
-0.8489312794556871,-0.6775749178762446,-0.6666249178737417,-0.7694449038354956
-0.6775749178762446,-0.6775749178762446,-0.6666249178737417,-0.6666249178737417
-0.6775749178762446,-0.6775749178762446,-0.6666249178737417,-0.6666249178737417
-0.8148920925053899,-0.6775749178762446,-0.6666249178737417,-0.7352876248271145
-0.814943773790523,-0.6775749178762446,-0.6666249178737417,-0.7353134670201977
-0.814943773790523,-0.6775749178762446,-0.6666249178737417,-0.7353134670201977
-0.8151437737905229,-0.6777749178762447,-0.6668249178737418,-0.7355134670201978
-0.6775749178762446,-0.6775749178762446,-0.6666249178737417,-0.6666249178737417
-0.6777749178762447,-0.6777749178762447,-0.6668249178737418,-0.6668249178737418
-0.6775749178762446,-0.6775749178762446,-0.6666249178737417,-0.6666249178737417
-0.6775749178762446,-0.6775749178762446,-0.6666249178737417,-0.6666249178737417
-0.6775749178762446,-0.6775749178762446,-0.6666249178737417,-0.6666249178737417
-0.6846482757566151,-0.6777749178762447,-0.6668249178737418,-0.6736986881679589
-0.6847482757566151,-0.6778749178762447,-0.6669249178737418,-0.6737986881679588
