SPREAD_COLOCAR_PLAZO_CERCANO,SPREAD_COLOCAR_PLAZO_LEJANO,SPREAD_TOMAR_PLAZO_CERCANO,SPREAD_TOMAR_PLAZO_LEJANO
-0.5120117687457593,-0.5451925040235006,-0.5010819018253565,-0.4927681741952517
-0.45393490164131733,-0.5618791242164876,-0.5011615435939007,-0.43467689249994823
-0.6196585830938102,-0.6031231169711959,-0.5009615435939008,-0.5755509215113664
-0.5117160384050723,-0.5035259135289001,-0.451073798034774,-0.4675823203107604
-0.47854426251086213,-0.495229584430551,-0.45937364024244765,-0.4592888787456345
-0.48691120034275953,-0.47864426251086223,-0.4593794565216253,-0.4510660371694875
-0.4287187473096937,-0.5035259135289001,-0.47597106281227386,-0.4094581120761798
-0.45363490164131726,-0.4869325017028958,-0.4178668873210939,-0.43437689249994815
-0.5198943368594333,-0.5946605493700269,-0.5007108496172437,-0.5006353998363368
-0.4284923085739789,-0.4369155014158016,-0.41764064081763425,-0.4092241113429673
-0.3702751669073928,-0.4951467303168661,-0.4758844295341808,-0.2762477582296569
-0.4533291536557421,-0.4368060162165716,-0.4175273631665799,-0.36761262538037853
-0.8102017529649896,-0.7604516322641135,-0.7329362904169828,-0.7246526397839461
-0.5115425063927348,-0.5115953589111438,-0.4674012572728831,-0.45076983202852533
-0.5115500588131555,-0.5863235075438074,-0.5006353998363368,-0.4590813918068981
-0.486585516370634,-0.4949807960004005,-0.47571092656575065,-0.40088458922888814
-0.486585516370634,-0.5115953589111438,-0.4840198400218948,-0.40088458922888814
-0.420060680653549,-0.4783632103364283,-0.39258020395873394,-0.334328545563426
-0.34526230388332363,-0.428592308573979,-0.4093124001274312,-0.2594950326722895
-0.3036788320678607,-0.2790427429925951,-0.2597470672425106,-0.28439709717724143
-0.42848097581957123,-0.32895442968153554,-0.26806883034224244,-0.4092124001274311
-0.4201778444176835,-0.41210420223719624,-0.2514623266950983,-0.2597470672425106
-0.41186262364439175,-0.41210420223719624,-0.2514623266950983,-0.2514245468615273
-0.4201778444176835,-0.41210420223719624,-0.2514623266950983,-0.2597470672425106
-0.37026118093655475,-0.41210420223719624,-0.2514623266950983,-0.35098646652107773
-0.219986639803938,-0.37034507767064573,-0.2095301487700335,-0.20068889760479663
-0.3531919600255407,-0.37838994119439084,-0.35077083702841133,-0.259042388407269
-0.4197320539436161,-0.37838994119439084,-0.35077083702841133,-0.3422224964616694
-0.4866115496160777,-0.3039979560312827,-0.2014193347863446,-0.4091544834999388
-0.5112398451130362,-0.32849398453158823,-0.3091948109083936,-0.3588865695148891
-0.4197438903941119,-0.2703839507225108,-0.2510759655703792,-0.2090004649881243
-0.41956742585516404,-0.2701839507225107,-0.2508759655703791,-0.22548886737195073
-0.41956742585516404,-0.2200909215445912,-0.20077384879132132,-0.22548886737195073
-0.5110349241893086,-0.11994582221781014,-0.10896236346582877,-0.40847243897493174
-0.3946569286085021,-0.3284075787336465,-0.21736554566434463,-0.350379943739748
-0.3864166300426056,-0.4116781450333355,-0.3423745768859752,-0.2921703489165942
-0.2947230847052526,-0.2288088123869555,-0.20949261788206297,-0.20042947390922627
-0.3531811916808628,-0.2619424603091939,-0.2342897654179319,-0.3338857297676621
-0.4199497661690225,-0.1871193581750128,-0.15945687247260287,-0.2009676549668558
-0.261980375756534,-0.254048835035253,-0.1597343037502833,-0.24268703140207942
-0.4200203017620217,-0.262340228040384,-0.1763635042133675,-0.4007364400876038
-0.4200203017620217,-0.2788162324431346,-0.2511759655703792,-0.3924180501567718
-0.4200203017620217,-0.2788162324431346,-0.2511759655703792,-0.3341893206410693
-0.4199497661690225,-0.2621509097617062,-0.2428416652225427,-0.2841743090574015
-0.4199497661690225,-0.20375513985978178,-0.1760951690431593,-0.2841743090574015
-0.4199497661690225,-0.261980375756534,-0.23432920704000532,-0.2841743090574015
-0.4199497661690225,-0.3536101915469096,-0.2676422011945349,-0.2841743090574015
-0.4200320539436162,-0.42854274953378657,-0.4009304196669381,-0.3425224964616695
-0.270316842627916,-0.10443704590272196,-0.0934526385956872,-0.2510243776017804
-0.2870518661074248,-0.10456315873839184,-0.0935787529981843,-0.2511243776017804
-0.3534919600255408,-0.3457647721399174,-0.16827607885154783,-0.2759784100181249
-0.4200958409808364,-0.41204384878026085,-0.29297858581295855,-0.40082411673461993
-0.5115198450080405,-0.4119834678749762,-0.3428128288785831,-0.4839533777551158
-0.4199768728169887,-0.33715653039876536,-0.309546351257192,-0.2594235759938649
-0.428502308573979,-0.41199346787497626,-0.3428228288785832,-0.4092341113429674
-0.4203895549305485,-0.4123042022371963,-0.3015815401054538,-0.33469484493085944
-0.42020979563726296,-0.41205420223719635,-0.39277936949394676,-0.38434139868916856
-0.32055522886403687,-0.2626472357058153,-0.24334980803302558,-0.22650213782398027
-0.3457136068482588,-0.2628372357058153,-0.2435398080330256,-0.2516733587428191
-0.2706880079439259,-0.271058497830565,-0.2517623266950984,-0.17660922050814187
-0.2956700301610214,-0.271058497830565,-0.2517623266950984,-0.20160409267801638
-0.4203020587637755,-0.3623846329428241,-0.343098096754391,-0.4010273034761728
-0.4283495656834111,-0.2208283863195446,-0.2015193347863446,-0.3425224964616695
-0.3702550332643659,-0.2624591503850629,-0.24315410275517618,-0.267796790273043
-0.3118543552172141,-0.3454471660075318,-0.1761399119555449,-0.21769091046944888
-0.2034874877945222,-0.245444594071765,-0.21779091046944887,-0.1758593369840208
-0.3532960036751112,-0.22040749995514108,-0.2010888976047967,-0.1758145246505518
-0.3531960036751112,-0.2203074999551411,-0.2009888976047967,-0.17571452465055182
-0.3531960036751112,-0.2370267032293603,-0.17600565873973661,-0.17571452465055182
-0.3532960036751112,-0.2371267032293603,-0.1761056587397366,-0.1758145246505518
-0.3531960036751112,-0.19543724901737702,-0.17611754151905612,-0.17571452465055182
-0.37812231511413064,-0.22030092154459124,-0.20098384879132136,-0.20066512200623848
-0.3531960036751112,-0.22039092154459128,-0.2010738487913214,-0.17571452465055182
-0.41970680658816106,-0.21194056540113315,-0.19262184955625167,-0.3421365223533109
-0.38640640513165636,-0.2368563151522758,-0.21753946975724597,-0.3421365223533109
-0.28636235232797524,-0.2700224131327696,-0.2507067882688342,-0.26706022687105935
-0.36138780348983285,-0.26994802427847586,-0.20890603422791765,-0.31711186132435465
-0.2528946745898771,-0.22810641664720038,-0.20878065441125038,-0.20859245590085246
-0.22783950857868507,-0.22810641664720038,-0.20043111170393219,-0.1835312216467629
-0.24454371516119244,-0.34487202494585606,-0.27551387184909304,-0.20023947390922625
-0.21113225099957628,-0.12782652988391774,-0.11684353138817283,-0.16681991764871795
-0.10246065092934031,-0.1028021676174874,-0.09181766761498467,-0.09147613043521752
-0.10150279162726805,-0.11894799006535217,-0.10796445944124533,-0.09051821425984974
-0.4187515088040421,-0.16060421876794118,-0.1412572015427187,-0.17381530156287012
-0.4191186323264272,-0.16892242301817784,-0.1495759027388026,-0.3330548463994891
-0.2266761192662169,-0.13538149627871188,-0.12439895169457638,-0.2073448698321056
-0.1847948812549859,-0.18544858134922781,-0.157732454913737,-0.16545920637117617
-0.41039591496297984,-0.10150279162726805,-0.09051821425984974,-0.17381530156287012
-0.4185497402027593,-0.1764163324858003,-0.14029449106724812,-0.3824963734826158
-0.4184546814650774,-0.09232043777777799,-0.0813353094526369,-0.31546674252313384
-0.4183000622350113,-0.09202514687578867,-0.08104000083267437,-0.3989638344160711
-0.393238744676583,-0.25941140783009475,-0.23166045417826925,-0.37390216414199995
-0.4183952343428648,-0.2513467689168096,-0.1900690938736853,-0.3990620824866302
-0.4351294074740885,-0.36860379021880263,-0.1900690938736853,-0.27354825339894073
-0.4349294074740884,-0.4101469377220468,-0.31544381403678773,-0.27334825339894064
-0.4184784526848167,-0.4103591837142944,-0.3910232657369877,-0.24021481478509343
-0.4183259820525026,-0.4017898133421927,-0.3824526265753103,-0.2735464956915396
-0.4770852614600358,-0.4019871835059254,-0.3742778221572375,-0.40758230697944886
-0.41857161764506834,-0.41046711129252306,-0.34928876159530786,-0.29053496925082206
-0.418480905886426,-0.3268096195867511,-0.3074640899126031,-0.19835439873012572
-0.4185122195469,-0.32675354377734517,-0.307407628850593,-0.24862805471580385
-0.2679855627126739,-0.41045487426772237,-0.3576452393921077,-0.24864722005486017
-0.2679855627126739,-0.3686137902188026,-0.34927422127038105,-0.24864722005486017
-0.27638560504378645,-0.20149426175533458,-0.18213701253178294,-0.25704853291180285
-0.34346932349635384,-0.19313828533214294,-0.17378015209486525,-0.32414087260847285
-0.25960314637736304,-0.12583557063861728,-0.1148524526817486,-0.24026391745265568
-0.26800434189675665,-0.2515130126280731,-0.23215875315655565,-0.1483059354206413
-0.318370401725833,-0.3018559788333911,-0.282509337774958,-0.2823156154283738
-0.15904933401908916,-0.26822955793193004,-0.24887706718413355,-0.1397010039651604
-0.13402401343720183,-0.1344723117140979,-0.1234897119772389,-0.12304138680164955
-0.09208885828479241,-0.09259862581263723,-0.08161351357923519,-0.08110371546444295
-0.10893911622649,-0.10059887924486621,-0.08961424164093434,-0.09795497905177453
-0.17582876563788447,-0.0924645625154964,-0.08147944223804837,-0.1564822095208569
-0.25120769009083443,-0.19300609353616444,-0.13173886899100762,-0.2318694970402002
-0.05045975056072405,0.016029940462050085,0.027021564004751086,-0.039472116519169154
-0.10087485234250515,-0.11802949584666822,-0.10704591611143288,-0.0898902432978238
-0.09261543110290804,-0.051220128168790624,-0.0402325337510866,-0.08163032047786944
-0.24336300463729982,-0.043027534960454195,-0.03203945497259941,-0.22403429181638962
-0.1515170756016192,-0.04344681788807414,-0.0324587570577366,-0.13218169888460463
-0.16828031674986377,-0.01841755078328855,-0.007427987551847481,-0.14894670994239867
-0.3438348720054994,-0.3445353237853275,-0.3252230239846641,-0.2744550838915081
-0.16828031674986377,-0.41128444771568806,-0.32522039639974537,-0.14059367433059367
-0.2434616834631187,-0.30258616770748814,-0.2832625792382709,-0.18239264180955345
-0.2520394908972053,-0.027804417583752294,-0.016815417581210856,-0.19097324275908445
-0.18494589450833404,-0.13577503065651775,-0.12479252768567617,-0.16561789143726047
-0.35223620256320276,-0.08561791747293845,-0.07463241098520279,-0.27456757073531096
-0.31931393144938897,-0.3863283318070567,-0.15854015601199556,-0.26670495054657045
-0.17789168163288155,-0.2781525496353445,-0.25884238840726903,-0.15858649163482863
-0.25308513034941055,0.09629471938671064,0.13224972350310926,-0.13395088408197886
-0.06173875558242192,-0.028845465217533728,-0.017856552280499316,-0.05075181630200454
-0.19458516898177264,-0.02846112518815247,-0.017472189190006704,-0.1419838975228157
-0.11926774723287237,-0.03610067022203345,-0.025112210610886976,-0.10828427779607352
-0.1276182938435727,-0.0781867772239131,-0.06720084285493144,-0.116635325454576
-0.3356458029468792,-0.2859984077632041,-0.2500106140622257,-0.31634972269788697
-0.2439128170788219,-0.2443868226605584,-0.1332622169040143,-0.22460628635313679
-0.4188850329517116,-0.1358433942077294,-0.12486092533974447,-0.2497259327411524
-0.10201842133878447,-0.2109606267408678,-0.19163885012414972,-0.09103392291153778
-0.05223632480800211,-0.018941644732481944,-0.00795215554889428,-0.04124883336519003
-0.060595649361817605,-0.1275932273917335,-0.11661025749872045,-0.04960865949352744
-0.010328250909616088,-0.018871686877562577,-0.00788219949660629,0.000661749092915942
-0.35239950678987525,-0.06922645028770902,-0.058239960282445935,-0.22476516812021813
-0.2767503857755364,-0.10179216761748744,-0.09080766761498471,-0.2574420391165908
-0.026524197221038937,-0.09417916705426521,-0.08319416225658294,-0.015535133003340973
-0.07581494870150574,-0.10142949847620697,-0.09044498271307977,-0.06482889601929931
-0.1344054719179104,-0.10140321836202659,-0.09041870102202243,-0.12342293477256727
-0.08445812182383317,-0.09303928393304062,-0.0820542647419441,-0.07347258774753829
-0.35140246788753704,-0.17646150970229363,-0.14875948224269897,-0.1736165576595871
-0.3517024678875371,-0.2519682609883347,-0.16578149599490355,-0.1739165576595872
-0.3600572708092106,-0.2603207510220664,-0.16578149599490355,-0.1822794853372653
-0.3772645859919229,-0.31926683011747253,-0.24984575101955536,-0.19950304780430833
-0.28569477450348685,-0.31926683011747253,-0.24984575101955536,-0.26638501909594076
-0.28569477450348685,-0.23596262366193743,-0.16650991764871803,-0.24137627542236106
-0.36034666688910777,-0.2938979737410765,-0.2244861321270344,-0.19938686634423242
-0.12729043699647025,-0.23596262366193743,-0.16650991764871803,-0.1163074249347531
-0.2851947745034869,-0.1936560843253995,-0.17432104875438748,-0.2658850190959408
-0.0436975505649031,-0.04413166447465,-0.03314366273689828,-0.0327095227795251
-0.11847981987679079,-0.11881125584289576,-0.10782776501595726,-0.10749630916308062
-0.3519995067898754,-0.285802268683025,-0.2664872546454974,-0.17436595116694792
-0.35249950678987535,-0.26127685848441523,-0.24195805981651575,-0.17486595116694786
-0.2020542252915971,-0.2192823105111627,-0.1916172163194954,-0.1827432872860199
-0.21875994962622458,-0.4109600314084252,-0.2083048481283325,-0.19945077477405732
-0.07671882806751151,-0.03532750092086112,-0.02433900091831498,-0.0657328116191116
-0.11014407214542965,-0.09363244763793599,-0.08264744603720531,-0.09916006127186039
-0.01860120879376559,-0.010328250909616088,0.000661749092915942,-0.007611705183615758
-0.035827500920861066,-0.21146062674086774,-0.19213885012414966,-0.024839000918314924
-0.0520507382963189,-0.2275835021967923,-0.20826310058456948,-0.04106324171817133
-0.09392531697491846,-0.2359256780516713,-0.21660653790041418,-0.082940332946845
-0.01869139285510102,-0.15246966786831706,-0.1331379063652035,-0.007701894656168218
-0.060411211713745305,-0.1774461083449005,-0.15811698502964344,-0.04942421677900899
-0.060411211713745305,-0.2608907293625154,-0.16646613571464264,-0.04942421677900899
-0.060411211713745305,-0.2608907293625154,-0.16646613571464264,-0.04942421677900899
-0.07712986853078219,-0.1774461083449005,-0.15811698502964344,-0.06614387674557598
-0.09444547268758041,-0.1780461083449003,-0.15871698502964326,-0.0834604838686992
-0.09394547268758047,-0.17754610834490037,-0.1498670724913287,-0.08296048386869925
-0.09354547268758051,-0.1771461083449004,-0.14946707249132873,-0.0825604838686993
-0.08548805213941102,-0.06885421075090792,-0.05786772241134852,-0.07450256186028315
-0.22673220301642044,-0.20202254882148385,-0.17434729081625022,-0.14910784775498176
-0.22671166787920083,-0.09344547268758052,-0.08246048386869931,-0.20740337448302004
0.007393776156129905,-0.0432605842578887,-0.03227258425537838,0.018384815511444108
-0.009349379437890715,-0.0432605842578887,-0.03227258425537838,0.0016406552979569833
-0.05119388063053065,-0.04314488927552318,-0.032156882331115244,-0.04020635664009953
-0.17658991765122262,-0.24364994961574904,-0.13247034396212443,-0.15727633431165455
-0.20255422529159706,-0.24453019848803403,-0.22520772746621476,-0.18324328728601985
-0.24331281707882185,-0.24353019848803392,-0.22420772746621465,-0.22400628635313674
-0.2609299243065307,-0.24443019848803393,-0.22510772746621466,-0.24162553723442753
-0.2605299243065309,-0.2356842057057592,-0.21636047226371052,-0.23289613761404898
-0.3107707356528213,-0.2608907293625154,-0.2415742256767192,-0.2831521193250322
-0.3353858832949663,-0.34395024808288716,-0.28297898105615843,-0.2661601297322708
-0.34370756706526123,-0.35226586482772104,-0.22458943641502083,-0.3244154113362496
-0.3103874359529568,-0.34393509088671564,-0.31630030622315564,-0.29109252190985874
-0.3107874359529569,-0.11942210526786756,-0.1084386510929749,-0.1916172163194954
-0.1360901369570946,-0.3944756530432167,-0.3335620795785768,-0.12510768289411744
-0.1861522447739447,-0.369535249887418,-0.3335923585256126,-0.15853373949888971
-0.2028767487098001,-0.20335164556911672,-0.1590421782221043,-0.1752622803528689
-0.1944492771594999,-0.011513319509412145,-0.0005233906131587585,-0.13355088408197902
-0.1779014673326082,-0.1950205214295228,-0.17570922050814197,-0.1502847421630895
-0.1779014673326082,-0.2949439652150545,-0.2756477582296571,-0.1502847421630895
-0.4191907987863927,-0.19497662758650308,-0.1756645631287187,-0.20032243885252288
-0.23626731185481442,-0.17831058119132848,-0.15899599862203373,-0.20865939504524222
-0.23626731185481442,-0.16997641944705844,-0.15066057759811813,-0.20865939504524222
-0.24460225046824957,-0.16997641944705844,-0.15066057759811813,-0.2169955915371949
-0.21959515576566252,-0.1866439838698699,-0.16733066043101452,-0.19198472285525708
-0.24460225046824957,-0.286585646615943,-0.2672874211080853,-0.2169955915371949
-0.2696025098299567,-0.286585646615943,-0.2672874211080853,-0.24199962384665508
-0.28666555337662575,-0.34523455008639814,-0.18439770681896644,-0.25906518211900453
-0.3444866007145428,-0.19497662758650308,-0.1756645631287187,-0.291953117432103
-0.3443805583316175,-0.1866439838698699,-0.16733066043101452,-0.2336263073274133
-0.1612186704930726,-0.19497662758650308,-0.1756645631287187,-0.1335994276168292
-0.18586172523025074,-0.19459662758650292,-0.17528456312871854,-0.1582462587419724
-0.34389444828578636,-0.16126149853340144,-0.1419443972554878,-0.17488228035286874
-0.3438844482857865,-0.1862539838698699,-0.16694066043101452,-0.1748722803528689
-0.3438844482857865,-0.1862539838698699,-0.16694066043101452,-0.1748722803528689
-0.34389444828578636,-0.18626398386986975,-0.16695066043101436,-0.17488228035286874
-0.3442744482857865,-0.19497662758650308,-0.16733066043101452,-0.1752622803528689
-0.3443957113846221,-0.2032869429363129,-0.17564223138838458,-0.2419609865243469
-0.3442744482857865,-0.3447740894751763,-0.2172409627537633,-0.1752622803528689
-0.3440360133486801,-0.21949675905676957,-0.2001869442604946,-0.2582380667496884
-0.3443350908867157,-0.1866216534693929,-0.167307948117972,-0.2086177121541235
-0.3439450908867157,-0.20289694293631289,-0.1835857555820462,-0.2082277121541235
-0.419355142031734,-0.3448194369969096,-0.275594452290698,-0.3335923585256126
-0.4275518767617428,-0.3448043225319844,-0.2839014834732703,-0.3334409086124643
-0.34497145594288764,-0.27041775613989155,-0.20947177473935064,-0.27580990790473187
-0.419308208204803,-0.3445774403804777,-0.325281544541883,-0.333531795115288
-0.3444108630568818,-0.3445623038833237,-0.3252660272882482,-0.3251263083809222
-0.3443957113846221,-0.3445320267529808,-0.2669241067602087,-0.3167957979389221
-0.3442592841805006,-0.2528977875537333,-0.21691374149591408,-0.3249709307102374
-0.4274381926044265,-0.410899430240543,-0.3916056041766177,-0.4081548300183954
-0.42782578822123984,-0.3696889286315912,-0.33371864675388485,-0.3336427732708835
-0.22731693492156618,-0.22774738656226562,-0.2084300450839235,-0.133064961437527
