SPREAD_COLOCAR_PLAZO_CERCANO,SPREAD_COLOCAR_PLAZO_LEJANO,SPREAD_TOMAR_PLAZO_CERCANO,SPREAD_TOMAR_PLAZO_LEJANO
-1.4435465500969005,-1.2446281013610978,-1.224294503765623,-1.111230176801534
-1.0183674238599867,-1.0557103735328268,-1.035355661090411,-0.9979791613500061
-1.3494670033256138,-1.2258930488816806,-1.2055563709814252,-1.0169784096875125
-1.3116678465773846,-1.0561019128650977,-1.03573747438978,-0.9791103148108252
-1.3115778465773846,-1.1785983507635451,-1.0450846071631217,-0.9790203148108252
-1.1040206097809526,-0.8766397654839628,-0.856245950116602,-0.7805705875839547
-1.1039306097809527,-0.961602219714701,-0.9223255502798817,-1.0835357068111828
-0.9619262793285878,-1.141377210323976,-0.9509638360088768,-0.9415213813043967
-0.9053105595370821,-0.8672911744516463,-0.8374184962037005,-0.7711237607778058
-0.8295475166971396,-0.8483582614985581,-0.8279499968785636,-0.799635159617482
-0.6398087395218595,-0.6208561900769074,-0.6004106301612467,-0.5054264756515032
-1.0098518987899252,-0.8578252095092562,-0.8374184962037005,-0.7901814827849843
-0.753792633445637,-0.8104806357088913,-0.7900661637090876,-0.533813434577713
-0.753792633445637,-0.8104806357088913,-0.7900661637090876,-0.7333456595217559
-0.6587631829291619,-0.6208532301264009,-0.2961206716131827,-0.6383006034456041
-0.4589451343983591,-0.5923640637036536,-0.5719133389657992,-0.4384670949254698
-0.3257810989720693,-0.5828739687955924,-0.5624221810749808,-0.30529606143203764
-0.6111814926781455,-0.5163425666224013,-0.4958773947703398,-0.5811996624007214
-1.0206486146017077,-0.6872729154343963,-0.6098127425995015,-0.2477319214949546
-0.3445819925828607,-0.4497280261772556,-0.4292494491388526,-0.286010155052429
-0.315965977868896,-0.3545401891415316,-0.3340459844080106,-0.2002538175959661
-0.30632841309032643,-0.47811953747905533,-0.1907071179099406,-0.23820708066816398
-0.3254137307949522,-0.4590705578883141,-0.41954041361947353,-0.2572995080458883
-0.8782658949478908,-0.27769296498714613,-0.2571712440975104,-0.2562711418585166
-0.9635279112198681,-0.38265578868086475,-0.31445258848696717,-0.6858855937695829
-0.696822462504371,-0.487478228530963,-0.3716780803993912,-0.3429972301171496
-0.6872981932027623,-0.6587630911148972,-0.4765168103845418,-0.3525379754477269
-0.6108841491174305,-0.696586744637572,-0.5143784318823735,-0.5904023232166439
-0.3151524564079166,-0.5160142981152687,-0.49552975928169307,-0.2946374294715736
-0.5250672190715912,-0.42051355637701293,-0.3523215738746999,-0.5045757652363003
-0.24838603533006776,-0.39202701023685405,-0.3715186151518481,-0.22786750068273087
-0.37251441068187857,-0.3920419245326214,-0.36199228280595697,-0.18982113041392368
-0.4011879816271281,-0.4683675122102311,-0.4478721565188633,-0.294823612233507
-0.41070114711002204,-0.6777849178762446,-0.5239921249579078,-0.30434233721720566
-0.43935465254817074,-0.6777849178762446,-0.6573190163626127,-0.41885256343761845
-0.41070114711002204,-0.6016265349520346,-0.581147126348925,-0.39019584316213846
-0.3153140861220767,-0.5444660204044212,-0.523977216771004,-0.29480305877888424
-0.41070114711002204,-0.49680490970461577,-0.23758982412493818,-0.30434233721720566
-0.4866911743347492,-0.3055419012338197,-0.2754380940235986,-0.46617444788816864
-0.46758179998062,-0.12419273927985819,-0.11320952275016682,-0.27506923837807407
-0.12265657677450781,-0.3054565997242557,-0.2849145043056804,-0.11167326267210487
-0.14165579162512498,-0.10411323008206974,-0.09312880874568064,-0.1306736229099743
-0.14165579162512498,-0.05624212875712087,-0.04525483506849015,-0.1306736229099743
-0.3717946216945491,-0.47743020087895005,-0.4569159315294842,-0.3130124092000043
-0.10287772704878051,-0.840083791995036,-0.19773455695955772,-0.091893226179812
-0.1315375865901537,-0.6491313576497971,-0.18806924347153048,-0.12055481076448615
-0.3805930359487486,-0.830350076114889,-0.19753455695955774,-0.36004134897033413
-0.6968414909038336,-0.44819421987924163,-0.18795924347153053,-0.21628342604684164
-0.12184430007634917,-0.44819421987924163,-0.18795924347153053,-0.11086094923627499
-0.13155627002489112,-0.4865810728452013,-0.18805924347153052,-0.1205734959203224
0.012140590624032388,0.021317701410991652,0.032309642228850466,0.02313198079870904
-0.00719136114402763,0.030792942771070808,0.04178545812066514,0.0037988750789526016
-0.007201361144027585,0.17436685191962942,0.19494329605024663,0.003788875078952647
0.0025784039521550284,0.040520506109011034,0.061088907217663135,0.013569214978294775
-0.007201361144027585,-0.09372583970156678,-0.08274079510302856,0.003788875078952647
-0.006991361144027541,0.030955767122529676,0.04194828024152775,0.0039988750789526906
-0.007201361144027585,0.030745767122529633,0.0417382802415277,0.003788875078952647
-0.13125627002489115,-0.09338519491020125,-0.08240014847292554,-0.12027349592032244
-0.16956739809082932,-0.10289057868800766,-0.09190610859105575,-0.14900507987119138
0.012404377935224309,-0.20865535979759842,-0.18808588374331214,0.023395765937090696
-0.09331583970156676,-0.017410440378016978,-0.006420841318892312,-0.08233079510302854
-0.24696330211652046,-0.2954074120793401,-0.24614748532996356,-0.22642220017046827
-0.19954048898505405,-0.24811070645522815,-0.21800851718054204,-0.14077550807499084
-0.23797433406167995,-0.37232765488900116,-0.18931136804073623,-0.18878693022097354
-0.2090422721615865,-0.5056022733349148,-0.18898642092699258,-0.18851192959222446
-0.24727151447981438,-0.6961035947004148,-0.6756403232482097,-0.22674396566891408
-0.2857652802956437,-0.6674595873020842,-0.45644560626466524,-0.2652495360140092
-0.25724018486290967,-0.5818769392209922,-0.5613953948989343,-0.2176381810307288
-0.3432248720054995,-0.543739449001133,-0.5232566192436469,-0.2273556810789798
-0.3336712180823223,-0.6103814926781456,-0.23704887302155941,-0.21779597243503118
-0.3433248720054994,-0.5724062815602737,-0.5519281454790426,-0.22745568107897968
-0.48618106318782167,-0.42922401669908905,-0.3514109774593416,-0.26522376968078026
-0.40961165383795317,-0.3909333425124198,-0.3704154436302823,-0.18856187088198162
-0.410011653837953,-0.39133334251241964,-0.3708154436302821,-0.18896187088198146
-0.352017571870176,-0.5718875268995569,-0.4176999256056161,-0.3314958260767201
-0.48654118493147225,-0.5726875268995568,-0.2558992451605086,-0.34184808584234233
-0.514330233083149,-0.5717875268995569,-0.4749194028898145,-0.3792171076977362
-0.619406761469718,-0.5812778843779952,-0.48437435950545116,-0.5989080598415679
-0.6003173760008756,-0.5335419570275463,-0.513032614939523,-0.579817528975221
-0.5811780444685604,-0.5048884179557989,-0.48437435950545116,-0.5511217938033153
-0.6769749178762448,-0.6579034866836367,-0.4942281104540749,-0.6469343870073949
-0.686519111437363,-0.6579034866836367,-0.6374145596542582,-0.6564801516438382
-0.6583855324074025,-0.5725820463168794,-0.552083484995767,-0.6378891215742618
-0.6583855324074025,-0.5630463307205954,-0.5425466989226193,-0.6378891215742618
-0.6583855324074025,-0.37233201879443206,-0.35181097745934165,-0.6378891215742618
-0.667430724315147,-0.4672987348907168,-0.4467933971713342,-0.5705772555746649
-0.5438701826804069,-0.5345661276788379,-0.36136370966873743,-0.41838695039293294
-0.5911624452670852,-0.5817272534283704,-0.561240731543374,-0.4753190922916053
-0.25761823272001355,-0.5632849970823358,-0.38076477943616094,-0.23710027062165545
-0.5815379734759926,-0.9245413194276946,-0.5419818804884582,-0.5228609116907198
-0.562438605063191,-0.7722723200078989,-0.5419818804884582,-0.5037554055099144
-0.30447106701924215,-1.0486308668855837,-1.0282046077366258,-0.27436913576762895
-0.3710647658265833,-0.4860810631878218,-0.4655638594122816,-0.21669242290988572
-0.3806399811235564,-0.6292888648106301,-0.6087952298580332,-0.22627572433867782
-0.24683383110192048,-0.3624277890916569,-0.19855140616312017,-0.2262987575040989
-0.2944269143501263,-0.2188536269426125,-0.1983069116486066,-0.18781122150510499
-0.2944269143501263,-0.524243858073212,-0.1878613382203156,-0.18781122150510499
-0.21846542280486791,-0.4770258867174617,-0.45650710995416754,-0.18836133822031553
-0.5337820593612377,-0.47652588671746177,-0.4560071099541676,-0.5037299408168724
-0.37119290915135017,-0.4669806947575236,-0.446460845957792,-0.3411120394156927
-0.2181577586502989,-0.3237658668725038,-0.303228932671751,-0.19762096443649152
-0.2085990678330782,-0.6007688316116586,-0.3990088606943073,-0.18806170008063589
-0.447878328171736,-0.43865674366745067,-0.4181461970809893,-0.2078042460491722
-0.3715127982702196,-0.3530652366906031,-0.16057525599610456,-0.3509982059943603
-0.3906341358436102,-0.3530652366906031,-0.16057525599610456,-0.3701216894456074
-0.50593203714273,-0.3727505728178587,-0.3426958015242138,-0.4854354505020114
-0.6199143859023033,-0.43901788020062504,-0.361282282805957,-0.5994336292135317
-0.4192105967759323,-0.4576852962928495,-0.427653596347352,-0.3987088606943072
-0.753260642646698,-0.962568853842023,-0.9326230659486485,-0.7232426444121774
-0.7528606426466979,-1.038176333723603,-0.9512359899897564,-0.7228426444121774
-0.6384280689878652,-0.49567988571010524,-0.18878561421558804,-0.6179384956637546
-0.5811279905320332,-0.6384280689878652,-0.6179360035591043,-0.5510817326757411
-0.5715778063168843,-0.5811778843779952,-0.47471960921043443,-0.5415299769214188
-0.5620386050631909,-0.2664962923259007,-0.24596247190493975,-0.47471960921043443
-0.62888886481063,-0.33350427020229,-0.18876069577370874,-0.6083982206961687
-0.62979135676575,-0.5822719729745054,-0.39014586944652674,-0.6093012112217492
-0.6097179323215196,-0.762072725138016,-0.5703162606239498,-0.43663009126569013
-0.6106179323215196,-0.8389922822436012,-0.5712162606239498,-0.43753009126569015
-0.6006812200994451,-0.8290853784573173,-0.7611293863897077,-0.4371300912656903
-0.2955861507244781,-0.6769749178762448,-0.6470020415883168,-0.246472101592993
-0.30474029699943456,-0.657553182929162,-0.5704708641291417,-0.25562881377617974
-0.6670595873020841,-0.657553182929162,-0.5704708641291417,-0.6180454103180562
-0.6670595873020841,-0.6765749178762447,-0.6561139754024238,-0.6180454103180562
-0.6293013219822943,-0.8767760245299402,-0.8563330253629213,-0.6088131701990886
-0.6006971644459078,-0.6674590911433989,-0.5803415962389333,-0.4753190922916053
-0.6197666028034718,-0.7721728965315177,-0.7517127093985381,-0.589742587640871
-0.6006812200994451,-0.8672716072215266,-0.83732007646577,-0.5515775045697566
-0.8104888889856545,-1.0100809610509256,-0.9516359899897566,-0.7041740556417435
-0.68651163009836,-0.5627671316449014,-0.5041786436746545,-0.6278757801057602
-0.6483662762267547,-0.5056096170531302,-0.48511903168008097,-0.3894581217520135
-0.9627626587784548,-0.9530634580912608,-0.9326230659486485,-0.9041956584413359
-0.6292938484603874,-0.5723008238151819,-0.4470107298904127,-0.6088042014347747
-0.6292938484603874,-0.5436699324254721,-0.5231821249579081,-0.6088042014347747
-0.5911669284431317,-0.7150660314396113,-0.694596458094281,-0.5706769866882613
-0.4958247179619399,-0.524610463622738,-0.4755181589153681,-0.47532905550278093
-0.6388380336837682,-0.7245863254113809,-0.7041183169724976,-0.5802117798068215
-0.5911669284431317,-0.534140695270857,-0.5136513214787183,-0.48486384862134113
-0.6392380336837681,-0.8676716072215265,-0.8377200764657698,-0.5806117798068213
-0.820018126123716,-0.962568853842023,-0.9421300238981418,-0.713708848239561
-0.6578855324074026,-0.8674702467719938,-0.6374145596542582,-0.5514817326757412
-0.6388161044769693,-0.6579233963100781,-0.4466788381909806,-0.5706221603817782
-0.39010429765315097,-0.44771382454580505,-0.3794366453978508,-0.36003658701932495
-0.6479593419964301,-0.819503708073692,-0.7990414225803106,-0.5415499769214187
-0.6479493419964303,-0.7718823200078989,-0.7514122052380362,-0.5415399769214189
-0.6479493419964303,-0.7528308025982514,-0.7323575546092412,-0.5415399769214189
-0.5620586050631908,-0.7718923200078988,-0.751422205238036,-0.5320112018093941
-0.5528874223970079,-0.7532208025982514,-0.7327475546092412,-0.5228384475441447
-0.3999325042563092,-0.7055745927049716,-0.6850935078938282,-0.3698583614404108
-0.3903643141455368,-0.4860810631878218,-0.4655638594122816,-0.3602885969320843
-0.3899743141455368,-0.4856910631878218,-0.4651738594122816,-0.3598985969320843
-0.3903643141455368,-0.4860810631878218,-0.44644936067918717,-0.3602885969320843
-0.3899743141455368,-0.4856910631878218,-0.44605936067918717,-0.3598985969320843
-0.352081533606062,-0.42873500722774993,-0.3029630367555083,-0.3219995171534259
-0.313782713355438,-0.42873500722774993,-0.4082083622719209,-0.2836943950243867
-0.6679202306991803,-0.5820778843779952,-0.5615763985625847,-0.4754197083636471
-0.7915531787973608,-0.7151058257496705,-0.6660249178737419,-0.5991835886436611
-0.7915531787973608,-0.7151058257496705,-0.6660249178737419,-0.5991835886436611
-0.3137446668223845,-0.4191738308037237,-0.3890818600860032,-0.2932136079950884
